[Id],[A][TNF_VS_Control],[M][TNF_VS_Control],[P][TNF_VS_Control],[As][TNF_VS_Control]
200983_x_at,12.93708577,0.132290343,0.778108745,0
200984_s_at,12.61953656,0.045914939,0.999941005,0
200985_s_at,12.67032126,0.103077376,0.89248834,0
200986_at,6.252103331,0.059037611,0.999941005,0
200987_x_at,10.54027982,0.078913971,0.999941005,0
200988_s_at,9.178421461,0.111290441,0.925345906,0
200989_at,12.30599974,0.168103373,0.56776494,0
200990_at,11.61150802,-0.122501655,0.920311755,0
200991_s_at,10.57400682,0.013007124,0.999941005,0
200992_at,10.98826204,-0.014965271,0.999941005,0
200993_at,10.75508412,0.026041024,0.999941005,0
200994_at,10.25819982,-0.055551692,0.999941005,0
200995_at,9.482093108,0.011714868,0.999941005,0
200996_at,11.69639428,0.081005636,0.964393498,0
200997_at,10.94048354,0.023334997,0.999941005,0
200998_s_at,10.46951152,0.301917659,0.459782149,0
200999_s_at,11.10656631,0.487268248,0.231169695,0
201000_at,10.92142893,-0.091549788,0.939488442,0
201001_s_at,9.978940413,0.012111722,0.999941005,0
201002_s_at,11.02972897,-0.043435787,0.999941005,0
201003_x_at,10.66909185,-0.022446831,0.999941005,0
201004_at,10.68534044,-0.065779559,0.997359702,0
201005_at,11.98648611,0.240288097,0.583451552,0
201006_at,7.167059346,-0.071262302,0.989806068,0
201007_at,11.09182965,0.005591035,0.999941005,0
201008_s_at,9.144085882,-0.624742939,0.027056962,1
201009_s_at,9.403500603,-0.457921427,0.048918837,1
201010_s_at,10.0592458,-0.436200977,0.042784396,1
201011_at,10.50810214,0.087063044,0.999941005,0
201012_at,12.36881381,-0.192302339,0.606838869,0
201013_s_at,11.41714812,-0.072278886,0.968311937,0
201014_s_at,10.96688558,0.017349245,0.999941005,0
201015_s_at,8.972288188,-0.110405516,0.941871102,0
201016_at,9.437503978,0.008071101,0.999941005,0
201017_at,8.584230625,-0.064040198,0.999941005,0
201018_at,9.492187984,-0.062220101,0.999941005,0
201019_s_at,10.32465086,0.024373339,0.999941005,0
201020_at,10.95919368,-0.043896599,0.999941005,0
201021_s_at,12.18802143,-0.175100887,0.791004595,0
201022_s_at,12.64891944,-0.012924875,0.999941005,0
201023_at,9.969496674,-0.060970756,0.989806068,0
201024_x_at,10.38092089,0.114929073,0.912266511,0
201025_at,8.362086737,0.216431737,0.810658242,0
201026_at,7.664585394,-0.028180779,0.999941005,0
201027_s_at,9.4049675,0.110183501,0.929446714,0
201028_s_at,11.25593385,-0.001251495,0.999941005,0
201029_s_at,12.27006492,-0.003397523,0.999941005,0
201030_x_at,12.54292598,-0.110670575,0.885424775,0
201031_s_at,11.49038163,-0.071333442,0.999941005,0
201032_at,10.54248163,0.037653648,0.999941005,0
201033_x_at,14.11483495,-0.04830962,0.999941005,0
201034_at,11.20906632,-0.259914071,0.278019483,0
201035_s_at,8.82123949,-0.349989996,0.102117314,0
201036_s_at,8.701615127,-0.22492096,0.599728982,0
201037_at,11.70694828,0.077646291,0.974928395,0
201038_s_at,8.447022347,-0.109737514,0.966978376,0
201039_s_at,9.759810179,-0.098300037,0.999941005,0
201040_at,11.2411531,0.06568742,0.999941005,0
201041_s_at,10.87860531,-0.183335609,0.729807657,0
201042_at,9.518456247,0.463533723,0.090110639,0
201043_s_at,8.562369853,-0.065586517,0.999941005,0
201044_x_at,6.981125485,-0.10080378,0.999941005,0
201045_s_at,6.545620306,-0.123470643,0.999941005,0
201046_s_at,10.85579897,0.003785637,0.999941005,0
201047_x_at,10.85841156,-0.063234878,0.999941005,0
201048_x_at,7.484263881,-0.147113084,0.999941005,0
201049_s_at,13.68811454,-0.086251669,0.93179549,0
201050_at,9.995172996,0.043709659,0.999941005,0
201051_at,10.69176778,-0.223235832,0.383334474,0
201052_s_at,9.542710339,0.143112829,0.833974892,0
201053_s_at,8.736871414,-0.043519167,0.999941005,0
201054_at,10.87918962,-0.175818251,0.571308047,0
201055_s_at,9.3235692,-0.020582429,0.999941005,0
201056_at,7.387309227,-0.071835968,0.999941005,0
201057_s_at,9.053426324,-0.017972074,0.999941005,0
201058_s_at,10.96387842,-0.011522449,0.999941005,0
201059_at,10.2818897,0.132548306,0.76673292,0
201060_x_at,11.28175849,-0.134301356,0.753710541,0
201061_s_at,11.36353473,-0.06056858,0.999779244,0
201062_at,4.01419081,-0.004918705,0.999941005,0
201063_at,10.38121052,0.213095861,0.609234218,0
201064_s_at,10.65521671,-0.01191969,0.999941005,0
201065_s_at,11.10574614,-0.337044843,0.244231445,0
201066_at,10.9079697,0.197047716,0.524942344,0
201067_at,9.866129507,-0.100650392,0.913554391,0
201068_s_at,11.54177861,-0.14606733,0.690230956,0
201069_at,9.762186047,-0.408670434,0.130716455,0
201070_x_at,9.434234768,-0.009649751,0.999941005,0
201071_x_at,11.60963576,-0.093020009,0.903831191,0
201072_s_at,8.410603073,-0.206428521,0.687502364,0
201073_s_at,9.692292589,0.059663335,0.999941005,0
201074_at,10.56680536,-0.068963777,0.993048358,0
201075_s_at,9.67594146,-0.061546858,0.999941005,0
201076_at,10.04851324,0.019153254,0.999941005,0
201077_s_at,11.64977865,-0.035030134,0.999941005,0
201078_at,10.38007968,-0.169353849,0.856501358,0
201079_at,10.12062301,0.660036813,0.012799593,1
201080_at,8.772674855,-0.102582148,0.869678793,0
201081_s_at,7.997503372,0.130538344,0.916524575,0
201082_s_at,9.716241062,0.029238873,0.999941005,0
201083_s_at,7.09013083,-0.220325926,0.880233066,0
201084_s_at,11.07793516,-0.184314518,0.615800719,0
201085_s_at,9.627261273,-0.100813415,0.999941005,0
201086_x_at,11.2497777,-0.007582609,0.999941005,0
201087_at,9.764103544,0.044783305,0.999941005,0
201088_at,11.31332868,-0.178632036,0.682603297,0
201089_at,10.90807239,-0.291821378,0.161909973,0
201090_x_at,14.40970362,0.004344141,0.999941005,0
201091_s_at,10.03302916,-0.079769857,0.999941005,0
201092_at,11.21941774,-0.159738266,0.709789552,0
201093_x_at,10.08069384,-0.091687062,0.902730027,0
201094_at,13.12227993,-0.094134232,0.883706788,0
201095_at,9.833229905,-0.150186762,0.731151227,0
201096_s_at,11.8801865,-0.108698454,0.940281691,0
201097_s_at,12.13454596,-0.064581584,0.999941005,0
201098_at,10.37643589,-0.206712459,0.422344183,0
201099_at,9.900524008,0.244063283,0.579460384,0
201100_s_at,10.9296962,0.104745809,0.856312822,0
201101_s_at,9.583743303,-0.204001217,0.951931745,0
201102_s_at,9.622785271,0.075798593,0.999941005,0
201103_x_at,11.48695654,0.089883658,0.91807039,0
201104_x_at,11.319799,0.054542528,0.999941005,0
201105_at,13.91902017,0.01823804,0.999941005,0
201106_at,11.73610047,0.182640513,0.710870616,0
201107_s_at,9.483237363,0.06634008,0.999941005,0
201108_s_at,12.21801184,0.098600244,0.999941005,0
201109_s_at,11.91266003,0.075291652,0.999941005,0
201110_s_at,10.94290713,-0.065968755,0.999941005,0
201111_at,11.22019006,-0.036893596,0.999941005,0
201112_s_at,11.85480949,-0.092000454,0.912266511,0
201113_at,11.09227304,-0.007355687,0.999941005,0
201114_x_at,11.81624834,-0.047779954,0.999941005,0
201115_at,9.77830881,-0.031001854,0.999941005,0
201116_s_at,6.659831851,-0.074951117,0.999941005,0
201117_s_at,3.950150822,-0.014272625,0.999941005,0
201118_at,10.44075956,0.137428766,0.914190978,0
201119_s_at,12.61329541,-0.097363598,0.880233066,0
201120_s_at,9.719247034,-0.237701971,0.582618173,0
201121_s_at,10.26073695,-0.201374017,0.409922583,0
201122_x_at,10.64737471,0.242056734,0.575014097,0
201123_s_at,12.44480512,0.293256302,0.784284002,0
201124_at,8.325196004,-0.102576893,0.951639542,0
201125_s_at,9.564156674,-0.119770232,0.830874002,0
201126_s_at,10.32722187,0.02963092,0.999941005,0
201127_s_at,9.220075668,-0.044391126,0.999941005,0
201128_s_at,12.12489696,-0.046195952,0.999941005,0
201129_at,11.12531961,0.10831506,0.944109735,0
201130_s_at,4.979726309,0.125992425,0.91807039,0
201131_s_at,4.504892762,-0.073021533,0.975110142,0
201132_at,9.599770455,-0.256297193,0.60533146,0
201133_s_at,9.545656836,-0.275106995,0.518237912,0
201134_x_at,12.17976726,-0.065248724,0.995378918,0
201135_at,11.3631403,-0.058871506,0.999941005,0
201136_at,11.6389336,-0.019015936,0.999941005,0
201137_s_at,7.095988596,-0.121586782,0.835894082,0
201138_s_at,9.762573941,-0.128838861,0.803030644,0
201139_s_at,10.09589321,0.001846072,0.999941005,0
201140_s_at,9.684330338,0.043043851,0.999941005,0
201141_at,4.974802297,0.00377989,0.999941005,0
201142_at,10.24180515,2.94E-05,0.999941005,0
201143_s_at,9.53982747,0.036886349,0.999941005,0
201144_s_at,10.92153443,0.110932065,0.823763689,0
201145_at,10.6050887,-0.090919329,0.926681269,0
201146_at,10.66669734,-0.065599909,0.999941005,0
201147_s_at,6.097384675,0.08161935,0.973664524,0
201148_s_at,8.466007407,-0.0033418,0.999941005,0
201149_s_at,6.66458898,0.045135284,0.999941005,0
201150_s_at,6.026893315,0.263191476,0.324204146,0
201151_s_at,8.906817165,-0.410811334,0.607973743,0
201152_s_at,10.69371008,-0.184259378,0.617770179,0
201153_s_at,10.62932118,-0.21468073,0.681501164,0
201154_x_at,13.00926788,-0.081316333,0.942599344,0
201155_s_at,10.31646548,-0.134266135,0.748717675,0
201156_s_at,9.347510715,0.010475265,0.999941005,0
201157_s_at,10.38305414,-0.085183135,0.958984015,0
201158_at,8.943908763,-0.041561064,0.999941005,0
201159_s_at,8.531285629,0.084581606,0.947153185,0
201160_s_at,11.73113833,0.065983549,0.999941005,0
201161_s_at,11.45815019,0.143697422,0.937948235,0
201162_at,12.57270546,-0.044910018,0.999941005,0
201163_s_at,11.5064177,-0.028990779,0.999941005,0
201164_s_at,9.956272909,-0.202997893,0.550468308,0
201165_s_at,10.48607545,-0.19471185,0.735824864,0
201166_s_at,10.90769398,-0.140435021,0.77726919,0
201167_x_at,9.397865737,0.405900679,0.707079771,0
201168_x_at,11.07604079,0.301027298,0.46815261,0
201169_s_at,8.141089756,0.96806118,0.006985748,1
201170_s_at,10.34807196,1.11515459,0.001266812,1
201171_at,4.771942909,-0.091820225,0.999941005,0
201172_x_at,11.57250663,-0.044501142,0.999941005,0
201173_x_at,11.107989,0.02989759,0.999941005,0
201174_s_at,9.603952059,-0.148027241,0.871366197,0
201175_at,10.47851709,-0.063037912,0.987048115,0
201176_s_at,10.7977021,-0.07176456,0.968311937,0
201177_s_at,10.27606589,-0.064692887,0.999941005,0
201178_at,11.13787947,-0.026397657,0.999941005,0
201179_s_at,9.852797557,-0.058061596,0.999941005,0
201180_s_at,11.96618092,0.070823751,0.969846851,0
201181_at,8.168780762,0.261468572,0.571335925,0
201182_s_at,8.579701227,-0.041444314,0.999941005,0
201183_s_at,10.14592041,0.096897929,0.905293571,0
201184_s_at,10.03622716,0.171405242,0.744246607,0
201185_at,10.92259923,-0.182135092,0.691868037,0
201186_at,9.345345298,-0.094152033,0.946405603,0
201187_s_at,6.379793314,-0.033571453,0.999941005,0
201188_s_at,9.128716785,0.147205751,0.747799398,0
201189_s_at,9.98498413,0.375757939,0.106341208,0
201190_s_at,10.07860662,0.051454569,0.999941005,0
201191_at,9.282357024,0.087203369,0.999941005,0
201192_s_at,10.19756031,0.170037585,0.627188558,0
201193_at,9.742179082,-0.35049869,0.266364995,0
201194_at,11.05876991,-0.083248797,0.950356427,0
201195_s_at,11.7403807,0.231551019,0.546368688,0
201196_s_at,9.688852611,-0.213916047,0.707000422,0
201197_at,9.553555694,-0.078495889,0.953866184,0
201198_s_at,10.82296828,-0.085993732,0.981122636,0
201199_s_at,11.13026775,0.016144603,0.999941005,0
201200_at,8.307146192,-0.209765927,0.629426377,0
201201_at,12.19190827,0.071432027,0.997676456,0
201202_at,12.15149277,-0.234195715,0.294110613,0
201203_s_at,8.553044281,0.309589125,0.622789371,0
201204_s_at,10.77391021,0.144101845,0.864554755,0
201205_at,6.92363269,-0.042479722,0.999941005,0
201206_s_at,9.496125562,0.217591091,0.712324129,0
201207_at,10.8490442,0.76603314,0.001493888,1
201208_s_at,9.30064657,0.498331205,0.119152939,0
201209_at,11.05256183,-0.110431447,0.932150088,0
201210_at,11.21063748,0.032871178,0.999941005,0
201211_s_at,9.332468992,-0.066977999,0.999941005,0
201212_at,9.546852584,0.027947828,0.999941005,0
201213_at,7.209950078,-0.112072713,0.975283725,0
201214_s_at,8.347069501,-0.252781068,0.465057192,0
201215_at,11.75512709,-0.113291062,0.79722842,0
201216_at,11.05579128,0.024971538,0.999941005,0
201217_x_at,13.665754,-0.033412577,0.999941005,0
201218_at,10.57862807,0.130226296,0.837482476,0
201219_at,8.656390349,0.24159678,0.59114989,0
201220_x_at,11.36846699,0.154420268,0.68393205,0
201221_s_at,10.7916855,0.076477862,0.999941005,0
201222_s_at,10.78265891,-0.016173235,0.999941005,0
201223_s_at,10.16726222,-0.083352318,0.973443173,0
201224_s_at,9.145156223,-0.122011365,0.810658242,0
201225_s_at,10.95372597,-0.221132596,0.43193248,0
201226_at,10.97696741,-0.063260655,0.98435138,0
201227_s_at,11.07994462,-0.084270998,0.968311937,0
201228_s_at,7.54494401,0.015379791,0.999941005,0
201229_s_at,8.175183952,0.01367888,0.999941005,0
201230_s_at,8.990373527,-0.047133715,0.999941005,0
201231_s_at,13.00659757,-0.000113244,0.999941005,0
201232_s_at,9.129612833,-0.101317209,0.915305704,0
201233_at,8.269847292,-0.019965106,0.999941005,0
201234_at,11.40979104,0.087125031,0.951101064,0
201235_s_at,7.578972185,-0.294803051,0.476382758,0
201236_s_at,8.847236664,-0.139860104,0.81179081,0
201237_at,9.464667535,0.023727902,0.999941005,0
201238_s_at,11.00929902,-0.184342355,0.742432547,0
201239_s_at,10.7401009,-0.155967565,0.669236597,0
201240_s_at,12.11427202,-0.080080876,0.999548245,0
201241_at,10.52579488,-0.08250386,0.953866184,0
201242_s_at,9.992726357,0.279881334,0.731732302,0
201243_s_at,10.63188105,0.077234117,0.999941005,0
201244_s_at,10.03323011,-0.235013869,0.413110723,0
201245_s_at,9.883911733,0.049805081,0.999941005,0
201246_s_at,8.809853623,-0.04679252,0.999941005,0
201247_at,9.256912635,0.096557454,0.987089294,0
201248_s_at,8.567781578,0.000296238,0.999941005,0
201249_at,5.628889585,-0.010725716,0.999941005,0
201250_s_at,9.355608099,-0.005720939,0.999941005,0
201251_at,12.65127181,0.189204673,0.625000668,0
201252_at,10.01634447,-0.027396997,0.999941005,0
201253_s_at,11.26574623,-0.087149945,0.999941005,0
201254_x_at,13.75723863,0.0090792,0.999941005,0
201255_x_at,10.99150033,0.044324827,0.999941005,0
201256_at,11.34069449,0.031757403,0.999941005,0
201257_x_at,13.66291587,0.002890255,0.999941005,0
201258_at,12.91101488,-0.12582213,0.776907011,0
201259_s_at,10.74503176,-0.079597284,0.999941005,0
201260_s_at,10.04863902,0.031911623,0.999941005,0
201261_x_at,9.549810924,-0.141201596,0.897025695,0
201262_s_at,9.294303527,-0.030924275,0.999941005,0
201263_at,10.55111401,0.140302333,0.795197179,0
201264_at,11.05170076,-0.037227258,0.999941005,0
201265_at,6.861667933,-0.066600724,0.999941005,0
201266_at,12.23593952,-0.020573886,0.999941005,0
201267_s_at,11.58968046,-0.095850594,0.954492719,0
201268_at,12.43645255,-0.043103857,0.999941005,0
201269_s_at,5.879644171,-0.077495604,0.997607845,0
201270_x_at,9.526641108,-0.225635304,0.357349968,0
201271_s_at,9.115840843,0.024595311,0.999941005,0
201272_at,11.50486117,0.197696305,0.546368688,0
201273_s_at,12.08877453,-0.189513451,0.560792797,0
201274_at,10.87420327,0.118779075,0.815493722,0
201275_at,10.45018645,-0.154974739,0.698480586,0
201276_at,9.533701749,0.040698155,0.999941005,0
201277_s_at,12.73932561,0.003485674,0.999941005,0
201278_at,10.50694765,-0.183101565,0.48921615,0
201279_s_at,11.12234002,-0.21484579,0.615800719,0
201280_s_at,10.36398249,-0.189332489,0.637803637,0
201281_at,10.5470142,0.159434353,0.856312822,0
201282_at,9.125396942,-0.081604826,0.999941005,0
201283_s_at,6.910846499,0.111904001,0.933757534,0
201284_s_at,9.055998897,-0.106041654,0.897774554,0
201285_at,9.702896181,-0.19588613,0.673220059,0
201286_at,9.290463518,-0.107299879,0.953866184,0
201287_s_at,10.59493489,-0.076512605,0.979873666,0
201288_at,8.93471105,-0.019361917,0.999941005,0
201289_at,12.06254633,-0.095443338,0.944109735,0
201290_at,12.05333662,-0.084415185,0.975283725,0
201291_s_at,10.9713549,-0.583076146,0.015494104,1
201292_at,11.06809035,-0.465306831,0.04393693,1
201293_x_at,14.11453155,0.033693841,0.999941005,0
201294_s_at,7.942820058,-0.033478795,0.999941005,0
201295_s_at,6.164904518,-0.182911023,0.936374634,0
201296_s_at,9.504046976,0.05042519,0.999941005,0
201297_s_at,8.557439518,-0.218824997,0.999941005,0
201298_s_at,10.83034854,-0.036655742,0.999941005,0
201299_s_at,9.310259472,-0.18532879,0.999941005,0
201300_s_at,10.56326928,-0.031097992,0.999941005,0
201301_s_at,10.29274124,-0.079539004,0.975283725,0
201302_at,9.979628177,0.042944401,0.999941005,0
201303_at,11.84023898,-0.072238895,0.962336635,0
201304_at,9.856601852,-0.242555084,0.475942261,0
201305_x_at,11.71216846,-0.072328115,0.999941005,0
201306_s_at,12.81272131,-0.113560939,0.871366197,0
201307_at,11.49462147,0.092200118,0.912266511,0
201308_s_at,9.342492205,-0.000365197,0.999941005,0
201309_x_at,9.614014635,0.074781738,0.999941005,0
201310_s_at,11.74512442,0.111320456,0.923586924,0
201311_s_at,8.551081705,-0.20465972,0.582618173,0
201312_s_at,10.21092536,-0.180010011,0.790532874,0
201313_at,8.508989013,-0.086970312,0.997359702,0
201314_at,9.713801333,0.007483365,0.999941005,0
201315_x_at,12.75258693,-0.005692041,0.999941005,0
201316_at,9.243115995,0.196527829,0.731732302,0
201317_s_at,11.72302363,-0.056547257,0.999941005,0
201318_s_at,12.39147836,-0.077415564,0.96887907,0
201319_at,10.57266698,-0.069984921,0.999941005,0
201320_at,8.680304605,-0.022386564,0.999941005,0
201321_s_at,8.125264851,-0.16216283,0.706878988,0
201322_at,12.57217802,-0.04610323,0.999941005,0
201323_at,9.47889582,0.011359257,0.999941005,0
201324_at,10.2786657,-0.26831416,0.471950091,0
201325_s_at,10.56573642,-0.3342242,0.169173367,0
201326_at,10.18568737,-0.044922976,0.999941005,0
201327_s_at,10.63964294,-0.017305033,0.999941005,0
201328_at,8.877991675,0.607886873,0.021624283,1
201329_s_at,8.668071969,0.744848247,0.130249844,0
201330_at,10.93635448,0.076910354,0.946405603,0
201331_s_at,7.738324003,0.102706603,0.999941005,0
201332_s_at,6.509996424,0.072977001,0.999941005,0
201333_s_at,7.727919289,0.013342299,0.999941005,0
201334_s_at,10.92961163,-0.145715771,0.729656381,0
201335_s_at,5.815673912,0.030842045,0.999941005,0
201336_at,11.98048819,0.050342156,0.999941005,0
201337_s_at,10.38747224,-0.071663183,0.999941005,0
201338_x_at,11.0154515,-0.028810598,0.999941005,0
201339_s_at,9.869042438,-0.268046393,0.476382758,0
201340_s_at,7.980539712,-0.02982718,0.999941005,0
201341_at,10.71568215,-0.015587258,0.999941005,0
201342_at,10.90553404,-0.045174057,0.999941005,0
201343_at,10.90096645,0.067646985,0.999941005,0
201344_at,7.162312837,-0.033447481,0.999941005,0
201345_s_at,10.91545677,0.037962533,0.999941005,0
201346_at,10.06796813,-0.207577597,0.526459536,0
201347_x_at,10.34391848,-0.130923757,0.729262664,0
201348_at,8.695113537,0.083532307,0.951639542,0
201349_at,9.318983825,-0.259496298,0.261023741,0
201350_at,10.29112318,0.060161354,0.999941005,0
201351_s_at,11.10204315,-0.077690985,0.999941005,0
201352_at,11.39279039,0.108537656,0.857572755,0
201353_s_at,7.025748182,0.129871749,0.933705497,0
201354_s_at,8.1218818,0.156711713,0.643379082,0
201355_s_at,8.364376812,0.031434808,0.999941005,0
201356_at,10.97299103,-0.171185294,0.532061196,0
201357_s_at,8.657160326,-0.024863267,0.999941005,0
201358_s_at,11.62914828,-0.046658621,0.999941005,0
201359_at,11.21060981,-0.033409122,0.999941005,0
201360_at,10.82750173,0.132089085,0.960027772,0
201361_at,10.48083875,0.02248371,0.999941005,0
201362_at,8.617173358,-0.144544284,0.910816009,0
